136300,2.652,39,2802,618,1524,529,33.960,-118.300
98400,1.227,41,1175,340,1241,352,33.960,-118.280
102100,1.616,34,2074,562,1913,514,33.960,-118.280
99000,1.665,34,2771,802,2782,715,33.970,-118.280
116300,1.310,31,4022,1208,3707,1007,33.960,-118.290
117400,3.972,47,2112,417,1161,368,33.960,-118.300
127400,3.063,52,2523,460,1167,413,33.960,-118.310
140400,4.486,47,1586,322,1077,339,33.960,-118.310
140300,3.714,47,2005,392,1134,415,33.960,-118.310
97500,1.552,30,1702,443,1966,442,33.990,-118.260
101500,1.625,30,1966,584,2028,535,33.980,-118.270
104000,1.511,38,1454,323,1098,297,33.990,-118.280
101800,1.805,41,656,162,730,170,33.990,-118.270
97500,1.575,43,1240,312,1100,311,33.980,-118.280
99200,1.304,45,1696,424,1502,429,33.980,-118.270
97000,1.380,39,2062,588,1933,570,33.980,-118.270
92500,2.125,44,1722,457,2177,401,33.980,-118.270
98200,1.232,43,762,206,854,188,33.980,-118.260
98200,1.712,46,1295,351,1120,323,33.970,-118.260
96300,1.956,44,1246,308,1031,295,33.970,-118.260
100600,1.550,46,1521,352,1100,334,33.970,-118.260
95700,1.596,46,1086,249,880,250,33.970,-118.260
96800,1.640,45,1546,371,1186,366,33.970,-118.270
90100,1.552,40,2180,642,2464,631,33.970,-118.280
101400,2.075,39,2569,688,2601,630,33.970,-118.270
97300,1.603,38,1819,497,2110,499,33.970,-118.280
86400,1.021,38,977,295,1073,292,33.960,-118.270
92600,2.037,42,796,203,697,177,33.960,-118.270
99100,1.935,37,1812,500,1640,447,33.960,-118.280
94200,1.462,47,1504,374,1168,358,33.970,-118.260
95300,1.530,40,1475,347,1222,298,33.960,-118.260
94000,1.581,39,1255,323,902,327,33.960,-118.260
90600,1.533,52,1331,346,1144,362,33.970,-118.260
90100,1.156,34,1462,394,1310,351,33.970,-118.270
91700,0.549,38,1126,270,999,265,33.960,-118.270
90900,1.647,34,1040,276,1083,255,33.960,-118.270
97900,1.209,39,1529,358,1154,357,33.950,-118.270
95100,1.690,38,1387,346,1240,355,33.950,-118.260
94400,1.297,44,1513,369,1088,344,33.950,-118.260
100000,1.717,39,1542,375,1256,361,33.960,-118.260
89800,1.397,37,1625,383,1243,350,33.960,-118.260
96700,1.766,42,1604,399,1581,387,33.960,-118.280
94800,2.144,40,2044,538,2150,524,33.950,-118.280
101300,1.615,42,1206,304,1167,250,33.960,-118.280
99100,1.847,39,882,221,697,189,33.960,-118.280
91400,1.531,23,1983,611,2048,600,33.960,-118.280
99300,2.092,35,1401,362,1357,327,33.950,-118.290
89700,1.603,32,721,205,842,208,33.950,-118.290
111400,1.529,39,1340,409,1463,367,33.960,-118.290
102300,1.966,40,2808,695,2357,627,33.950,-118.290
93200,1.970,39,1701,428,1468,411,33.950,-118.290
105600,2.792,43,1201,292,840,252,33.940,-118.280
107700,2.335,34,1089,278,995,315,33.940,-118.290
93600,1.500,35,2073,494,1753,490,33.950,-118.270
94900,1.881,43,1156,291,1074,299,33.950,-118.270
91600,1.527,30,1041,275,877,270,33.940,-118.270
89700,1.571,38,637,204,679,162,33.940,-118.280
86200,1.410,41,835,208,707,192,33.950,-118.280
101300,1.880,40,935,226,818,236,33.950,-118.270
98000,2.337,34,987,248,902,221,33.950,-118.270
88800,2.295,34,1261,315,1027,303,33.950,-118.270
98500,2.306,29,1579,351,1056,322,33.950,-118.270
89800,1.038,35,1405,326,1086,273,33.950,-118.250
93400,2.250,45,1080,218,850,237,33.940,-118.260
96700,1.639,44,1771,378,1296,399,33.950,-118.260
94600,1.515,44,1481,329,999,315,33.950,-118.260
99600,1.689,44,1103,265,760,247,33.940,-118.260
94500,1.633,37,1002,270,1092,273,33.940,-118.250
94200,1.650,41,1510,410,1408,389,33.940,-118.260
89800,1.587,38,1314,318,1080,285,33.940,-118.270
90300,2.000,44,795,181,716,167,33.940,-118.260
93200,1.492,35,1562,403,1587,406,33.930,-118.260
91300,2.646,41,570,135,466,121,33.930,-118.270
92400,2.079,34,721,165,661,171,33.940,-118.270
94900,1.665,37,973,221,842,178,33.940,-118.270
92700,1.819,36,1467,369,1247,347,33.930,-118.270
95400,1.526,36,1102,247,702,225,33.930,-118.260
104800,1.133,42,1433,295,775,293,33.930,-118.260
110200,2.500,42,657,147,526,132,33.930,-118.250
98900,1.799,40,1076,244,705,255,33.920,-118.260
88800,1.726,36,1465,346,1147,324,33.920,-118.270
88700,1.663,43,1309,344,1182,340,33.940,-118.270
93100,1.449,30,1764,397,1406,362,33.940,-118.270
96900,1.147,39,2078,561,1901,504,33.940,-118.270
94100,1.433,21,847,278,1283,277,33.930,-118.280
94200,1.105,32,1381,375,1268,354,33.940,-118.280
81300,0.895,9,456,130,438,114,33.940,-118.280
100000,3.079,44,1631,338,1197,355,33.940,-118.280
97400,2.518,42,1898,460,1503,429,33.930,-118.280
129900,3.384,43,2021,379,1051,352,33.930,-118.290
105700,2.540,47,1782,338,1003,329,33.940,-118.290
122600,2.031,41,936,257,913,226,33.930,-118.280
120200,2.875,40,1935,461,1616,433,33.920,-118.290
128100,2.278,41,896,198,605,168,33.930,-118.290
88400,1.210,38,2073,500,1657,470,33.930,-118.270
90400,1.511,39,1274,282,975,277,33.920,-118.280
90600,2.297,43,269,74,295,79,33.930,-118.280
90600,3.583,45,529,112,448,120,33.930,-118.280
90600,0.500,52,117,33,74,45,33.930,-118.280
99800,2.333,44,1463,312,940,312,33.940,-118.250
91300,1.143,43,1113,378,1305,334,33.940,-118.250
90400,0.853,43,793,235,736,231,33.940,-118.250
87500,0.683,37,2667,671,2865,683,33.950,-118.230
89500,1.350,40,1193,280,1210,286,33.950,-118.240
97500,1.479,37,649,147,653,147,33.950,-118.240
97400,1.250,36,2316,543,1938,507,33.950,-118.240
107600,0.971,21,1260,342,1167,310,33.950,-118.240
95700,1.543,28,2136,575,1799,476,33.950,-118.250
90200,1.651,37,441,125,390,98,33.950,-118.240
100000,1.138,25,764,200,801,220,33.950,-118.250
87500,0.989,40,975,270,1068,270,33.930,-118.250
100000,0.930,36,2452,734,2664,667,33.930,-118.250
85400,1.135,42,819,233,899,228,33.930,-118.250
84200,2.000,37,869,241,1040,233,33.940,-118.240
88300,2.077,34,796,180,673,144,33.940,-118.240
86300,1.513,37,1027,258,824,248,33.930,-118.240
89800,1.063,32,779,201,861,219,33.930,-118.240
90000,0.971,42,380,106,411,100,33.940,-118.240
95500,1.721,39,1215,273,1211,265,33.940,-118.240
90100,2.019,39,1141,258,1313,234,33.940,-118.230
97600,2.161,35,1090,267,1339,263,33.940,-118.230
92100,2.333,36,1110,307,1417,302,33.940,-118.230
92000,1.268,30,940,211,1071,204,33.940,-118.240
87000,1.300,36,501,123,487,118,33.930,-118.230
104900,0.848,39,2065,532,2015,535,33.930,-118.230
88700,0.898,32,1063,282,992,253,33.930,-118.240
500001,8.282,29,6447,1012,2184,960,34.120,-118.390
500001,15.000,32,5578,753,1567,697,34.110,-118.400
500001,12.377,27,2089,303,654,270,34.120,-118.420
500001,12.730,27,10806,1440,3511,1352,34.110,-118.430
500001,7.984,27,1613,200,497,197,34.090,-118.430
500001,9.745,20,10722,1617,3731,1511,34.120,-118.450
500001,15.000,36,3129,392,862,334,34.090,-118.440
500001,15.000,46,778,90,238,93,34.080,-118.430
500001,7.158,52,1500,176,384,145,34.080,-118.450
500001,11.844,31,6675,842,2092,796,34.100,-118.450
500001,7.843,35,3247,525,1065,484,34.080,-118.460
500001,11.198,32,8041,1141,2768,1106,34.100,-118.470
500001,13.294,27,6603,879,2336,868,34.110,-118.490
500001,10.794,29,4767,777,1500,638,34.070,-118.480
500001,8.515,40,3351,484,1564,523,34.070,-118.480
500001,12.867,37,4042,549,1318,542,34.070,-118.480
500001,15.000,42,2861,360,829,310,34.060,-118.490
500001,13.573,36,2929,366,1054,352,34.070,-118.490
500001,13.947,29,9013,1117,2919,1061,34.110,-118.510
500001,15.000,39,1487,163,414,160,34.050,-118.500
500001,8.189,37,5477,833,1925,757,34.090,-118.530
500001,4.825,45,1814,325,709,311,34.050,-118.520
500001,6.515,47,1985,315,819,340,34.040,-118.520
500001,11.287,14,7970,1142,2926,1096,34.090,-118.570
500001,8.565,33,6778,1092,2540,1052,34.050,-118.540
500001,8.862,41,1482,239,617,242,34.040,-118.550
500001,8.293,34,2095,343,662,299,34.030,-118.560
500001,7.303,24,2332,349,761,325,34.060,-118.560
500001,11.423,21,3755,525,1493,526,34.060,-118.540
500001,6.031,35,9075,1858,3646,1724,34.030,-118.550
500001,10.808,42,993,130,368,134,34.040,-118.520
500001,13.684,43,2167,254,761,256,34.040,-118.520
500001,9.108,45,1711,264,735,261,34.040,-118.530
500001,7.032,40,4350,763,1551,665,34.030,-118.530
500001,15.000,36,4152,542,1461,550,34.050,-118.500
500001,7.910,39,2603,456,928,410,33.990,-118.550
500001,10.188,38,4715,691,1660,637,34.040,-118.510
500001,7.645,45,1271,190,419,171,34.060,-118.470
500001,9.466,45,3030,433,916,399,34.060,-118.470
500001,9.522,48,3623,528,1282,516,34.050,-118.480
500001,15.000,42,1918,216,632,224,34.050,-118.490
500001,4.801,26,6577,1789,2937,1652,34.060,-118.470
500001,4.255,20,5448,1532,2202,1442,34.060,-118.460
500001,3.591,25,2689,719,1229,663,34.050,-118.470
337500,3.772,25,4077,1151,1719,1017,34.050,-118.460
387500,4.620,21,3639,1002,1489,983,34.050,-118.460
500001,4.701,22,5215,1193,2048,1121,34.050,-118.470
500001,4.175,27,4401,1033,1725,962,34.050,-118.470
500001,6.750,36,2143,434,751,396,34.050,-118.480
500001,7.029,45,1346,214,415,209,34.050,-118.490
500001,15.000,46,1399,148,410,152,34.080,-118.420
500001,10.347,34,3203,483,949,439,34.070,-118.430
500001,7.738,38,3251,656,1251,593,34.070,-118.430
500001,7.167,26,3535,748,1322,666,34.070,-118.440
500001,8.957,35,1973,332,1257,296,34.070,-118.440
500001,5.500,28,3910,959,1763,867,34.060,-118.440
350000,2.051,21,730,263,965,224,34.070,-118.440
500001,2.286,14,520,292,282,213,34.060,-118.440
350000,1.313,13,4284,1452,3806,1252,34.070,-118.450
350000,1.583,19,4845,1609,3751,1539,34.070,-118.450
500000,2.244,20,3367,1264,2667,1131,34.060,-118.450
500001,7.067,46,1302,215,482,226,34.060,-118.460
500001,6.770,43,2511,456,808,407,34.070,-118.460
500001,14.287,49,2418,301,850,318,34.070,-118.460
500001,9.223,42,2564,460,913,414,34.070,-118.460
500001,3.255,9,5102,1695,2609,1450,34.060,-118.440
500001,4.467,18,4780,1192,1886,1036,34.050,-118.440
500000,4.711,32,1880,435,798,417,34.050,-118.440
316700,5.710,15,5368,1312,2269,1232,34.050,-118.440
500001,7.268,11,3184,641,911,463,34.060,-118.430
500001,5.378,41,1463,267,601,267,34.060,-118.430
500001,5.255,22,4251,1073,1581,881,34.050,-118.430
500001,6.239,13,4833,1119,1649,807,34.060,-118.440
500001,6.153,40,2933,565,1077,536,34.060,-118.420
500001,7.422,31,1317,284,523,274,34.060,-118.430
500001,4.191,38,2982,664,1122,572,34.060,-118.430
500001,5.200,20,4600,1018,1675,932,34.060,-118.430
500001,10.805,44,533,90,291,97,34.060,-118.420
500001,6.871,52,1881,334,640,321,34.060,-118.420
500001,4.830,38,4888,1126,1698,937,34.050,-118.420
500001,6.712,52,1693,290,727,305,34.050,-118.430
477300,3.967,24,3832,949,1613,893,34.050,-118.430
305000,4.114,20,5943,1538,2492,1429,34.050,-118.440
500001,4.862,22,3970,871,1588,791,34.050,-118.440
494700,5.859,52,2425,435,962,412,34.040,-118.430
181300,2.188,28,801,399,936,406,34.050,-118.450
283300,3.667,22,3319,1045,1848,940,34.040,-118.450
277500,2.768,23,3771,1321,2031,1241,34.040,-118.450
410000,2.651,25,6902,2138,3136,1844,34.050,-118.460
275000,3.755,23,4099,1287,2103,1217,34.050,-118.450
337500,3.266,19,3522,1036,1820,977,34.040,-118.460
268800,3.534,21,5041,1491,2719,1420,34.040,-118.470
393800,3.017,19,3330,1010,1837,915,34.040,-118.450
325000,3.007,25,2142,718,1390,699,34.040,-118.460
360000,3.698,25,2768,850,1558,784,34.040,-118.460
420800,3.123,17,2729,897,1404,758,34.040,-118.460
348100,3.287,31,2621,707,1632,673,34.040,-118.460
360200,3.949,21,2819,648,1435,593,34.040,-118.450
300000,2.653,45,727,168,520,175,34.030,-118.450
336300,3.781,39,1657,402,931,363,34.030,-118.450
225000,2.188,49,32,7,14,7,34.040,-118.440
350000,0.536,16,18,6,3,4,34.040,-118.440
347800,3.071,31,2670,662,1535,631,34.040,-118.440
485100,5.295,52,1782,308,735,307,34.040,-118.430
409800,4.925,46,1508,276,639,273,34.040,-118.420
427500,4.583,42,2725,569,1115,516,34.040,-118.430
500001,5.876,16,9728,2211,3026,1899,34.050,-118.410
500001,5.015,33,2921,652,1124,608,34.050,-118.420
500001,7.816,52,2533,402,981,386,34.050,-118.420
500001,5.076,26,4473,923,1518,805,34.050,-118.400
500001,9.272,40,2079,268,720,282,34.040,-118.400
500001,12.848,42,1298,174,420,190,34.040,-118.400
500001,8.148,36,1831,296,871,269,34.030,-118.400
500001,3.728,33,1730,386,994,363,34.030,-118.410
500001,8.024,49,601,95,228,106,34.040,-118.410
412500,4.028,35,2458,576,1047,554,34.050,-118.390
500001,5.222,42,3105,559,1253,531,34.050,-118.390
500001,3.695,34,2113,459,859,432,34.050,-118.400
460000,4.015,25,2814,701,1139,658,34.050,-118.390
500001,10.980,52,1907,261,681,249,34.040,-118.410
500001,11.177,52,2113,332,800,327,34.040,-118.410
500001,5.164,36,3053,635,1234,577,34.030,-118.410
500001,6.626,51,1975,348,771,357,34.040,-118.420
500001,5.645,52,1358,272,574,267,34.040,-118.420
500001,7.303,45,2089,312,834,305,34.040,-118.390
461300,5.595,44,1873,286,635,283,34.040,-118.390
500001,8.594,43,3863,537,1398,511,34.040,-118.400
500001,10.452,43,1028,145,394,149,34.050,-118.400
500001,6.637,42,1467,203,577,204,34.050,-118.390
207700,2.296,35,2237,592,1794,543,34.040,-118.380
254200,2.723,31,2846,727,2120,672,34.040,-118.380
340400,6.290,45,767,130,254,118,34.040,-118.380
309100,2.044,36,3005,771,2054,758,34.040,-118.380
271600,3.406,39,2614,569,1665,553,34.040,-118.380
237500,4.125,41,101,23,85,30,34.040,-118.390
340400,4.739,52,1492,277,666,289,34.040,-118.390
308300,3.904,49,1230,279,669,269,34.040,-118.390
232500,3.223,28,1722,536,1161,481,34.030,-118.390
319400,3.057,25,3442,1050,1890,914,34.030,-118.390
319400,3.222,24,1101,318,491,287,34.030,-118.400
372800,6.567,43,1006,201,520,199,34.030,-118.400
327300,2.842,26,4376,1394,2435,1250,34.030,-118.410
300000,3.116,19,7297,2331,3870,2144,34.020,-118.400
184400,2.414,27,515,201,397,228,34.020,-118.400
366700,3.164,24,3711,1192,1764,1147,34.030,-118.410
281300,3.502,24,2610,756,1322,692,34.020,-118.410
320000,3.096,16,5825,1866,3390,1752,34.020,-118.410
55000,3.142,19,1450,509,746,437,34.030,-118.390
275000,3.406,13,6152,1978,3397,1845,34.030,-118.400
222100,2.934,36,2101,569,1756,527,34.030,-118.380
230900,3.721,39,1366,375,1237,370,34.030,-118.390
202800,3.183,43,888,170,514,161,34.040,-118.370
143000,2.767,42,1809,424,1094,382,34.040,-118.370
185700,2.640,43,912,255,705,246,34.030,-118.380
333300,2.250,25,542,161,442,131,34.040,-118.370
289400,4.078,43,1465,278,727,290,34.040,-118.370
427300,5.087,45,1262,223,637,221,34.030,-118.420
373600,5.210,45,1740,311,788,306,34.030,-118.430
340800,3.231,39,1733,429,855,387,34.030,-118.430
372700,3.188,26,1706,516,894,435,34.030,-118.430
344200,3.354,44,904,176,358,158,34.030,-118.420
352400,3.240,25,2059,659,1349,588,34.030,-118.440
346700,3.647,36,1552,388,867,352,34.030,-118.430
357600,3.625,37,1193,205,488,224,34.030,-118.440
331000,4.243,37,975,189,489,202,34.030,-118.440
343800,3.125,30,1039,303,606,274,34.030,-118.440
318100,3.348,41,1240,320,711,304,34.030,-118.450
353900,4.023,41,2083,528,993,481,34.030,-118.450
350900,4.241,41,1164,265,561,251,34.030,-118.440
386000,6.258,37,1592,308,783,321,34.020,-118.440
400000,4.580,43,1408,246,651,240,34.010,-118.440
418800,5.171,41,1309,221,534,228,34.010,-118.440
440100,5.867,37,1328,250,626,228,34.010,-118.450
354300,6.352,40,1361,240,559,229,34.010,-118.450
405800,6.476,36,2424,418,1123,417,34.010,-118.450
500001,4.043,32,2242,490,921,461,34.020,-118.440
489800,5.340,43,1487,242,675,247,34.010,-118.430
465700,6.292,39,3278,632,1321,617,34.020,-118.440
500001,3.909,38,2172,437,830,368,34.020,-118.430
500001,8.163,42,1528,244,634,242,34.020,-118.430
500001,4.391,41,2403,516,1001,514,34.020,-118.430
374300,4.528,44,629,131,326,156,34.030,-118.420
463600,3.602,20,4374,1311,2165,1185,34.030,-118.410
340800,3.649,21,3244,815,1423,781,34.020,-118.420
414100,4.968,34,2243,444,973,413,34.020,-118.420
394700,3.194,28,3167,737,1248,665,34.020,-118.420
450000,2.240,34,2995,942,2626,947,34.020,-118.420
307000,3.346,34,1430,357,805,362,34.020,-118.410
348800,3.175,22,3292,1134,1655,898,34.020,-118.420
301900,3.427,26,2664,842,1745,789,34.020,-118.420
310000,3.725,35,1728,442,1161,420,34.020,-118.410
225000,3.396,19,4702,1472,2636,1334,34.020,-118.410
315500,3.083,27,2224,618,1594,625,34.020,-118.410
420100,4.708,33,2731,535,1280,510,34.010,-118.420
394000,3.567,32,1300,356,703,311,34.010,-118.420
412500,2.697,27,3133,1021,2242,1002,34.010,-118.430
446600,6.423,41,1527,279,746,285,34.010,-118.430
500001,4.701,31,2526,528,1046,504,34.010,-118.430
420000,6.080,42,2061,396,907,393,34.010,-118.440
362200,2.599,44,1462,338,821,341,34.000,-118.440
355800,4.750,44,1798,353,835,314,34.000,-118.440
334700,4.700,39,1909,359,867,345,34.000,-118.450
321300,3.875,40,1287,346,806,311,34.000,-118.440
324000,3.400,30,2148,597,1341,559,34.000,-118.430
243100,3.158,22,5822,1707,3335,1585,34.000,-118.440
324300,4.108,41,1562,377,874,368,34.000,-118.440
335400,3.099,42,1594,369,952,362,34.010,-118.420
344200,3.661,29,1996,489,960,449,34.010,-118.420
458600,3.980,31,1930,456,1002,410,34.000,-118.420
310900,2.706,28,6128,1963,3586,1815,34.000,-118.430
343100,5.643,43,513,98,266,103,34.010,-118.460
345600,2.918,39,4098,1100,2054,1053,34.000,-118.460
326700,5.166,37,388,83,248,84,34.000,-118.460
346900,4.734,36,1392,260,679,247,34.000,-118.460
297200,4.281,39,711,148,347,153,34.010,-118.460
287500,2.714,38,1235,390,891,376,34.000,-118.470
263500,2.288,41,2331,636,1839,537,34.000,-118.470
235700,2.354,39,614,174,538,159,34.000,-118.460
321400,2.842,34,1875,501,1491,526,33.990,-118.470
305800,2.604,37,2586,765,1801,737,34.000,-118.470
300000,2.071,31,1312,376,1178,330,33.990,-118.470
285000,2.594,41,1146,310,833,270,33.990,-118.470
239300,2.147,33,854,235,645,198,33.990,-118.470
425000,2.342,40,1901,679,865,587,33.980,-118.510
387500,2.552,46,2219,686,1107,590,33.990,-118.480
414300,3.015,50,1568,501,764,478,33.990,-118.470
412500,3.068,52,1523,447,636,408,33.990,-118.470
358700,2.851,52,2167,622,1095,570,33.990,-118.470
267500,3.407,37,2155,721,1082,637,33.990,-118.470
500001,2.975,24,1438,454,665,416,33.990,-118.470
350000,2.264,52,709,329,388,313,33.970,-118.500
363200,4.186,52,1010,244,573,242,33.990,-118.450
334700,3.523,52,1158,253,528,253,33.990,-118.460
335900,4.060,44,1122,287,531,256,33.990,-118.460
325800,3.646,44,941,230,493,206,34.000,-118.460
372000,3.875,52,888,206,376,194,34.000,-118.460
348300,4.450,46,1777,362,896,334,34.000,-118.450
345800,3.962,43,1606,408,862,354,34.000,-118.450
326700,4.575,48,1923,408,1142,433,34.000,-118.450
325000,2.972,33,3125,785,1720,713,33.990,-118.450
339000,3.161,52,1829,472,779,424,33.990,-118.450
303800,3.199,41,885,285,562,268,33.990,-118.460
360600,4.337,37,1828,460,1075,453,33.990,-118.460
466700,5.212,32,2388,591,1009,556,33.980,-118.460
500001,4.016,35,1214,300,478,265,33.990,-118.460
500001,3.894,27,2217,520,806,458,33.980,-118.460
500001,5.128,29,2737,808,1157,696,33.970,-118.500
343100,4.567,45,1132,269,654,264,33.990,-118.450
420800,6.067,26,1919,405,953,371,33.990,-118.450
500001,3.807,19,2520,726,964,663,33.980,-118.460
500001,3.870,19,1658,427,648,378,33.970,-118.460
500001,6.173,18,9430,2473,3408,2003,33.970,-118.460
500001,10.000,19,2461,521,777,447,33.970,-118.460
500001,12.009,16,895,181,237,149,33.960,-118.480
321800,5.808,10,1526,339,705,268,34.000,-118.400
272000,2.839,35,684,161,381,159,34.000,-118.410
271200,3.191,30,3550,934,3738,880,34.000,-118.410
276300,2.934,18,1307,441,884,456,34.000,-118.410
287500,3.160,14,3771,1180,2355,978,34.000,-118.420
284600,3.725,35,1701,482,1428,494,33.990,-118.420
324000,4.328,35,2243,495,1135,465,33.990,-118.430
351700,7.543,19,8324,1590,2927,1538,33.980,-118.430
320000,2.667,45,1899,461,1260,415,33.990,-118.430
302900,4.019,43,2483,548,1212,493,33.990,-118.430
366900,4.423,23,5548,1245,2847,1229,33.990,-118.420
450000,3.667,3,475,155,236,153,33.980,-118.420
301300,4.875,42,2558,558,1328,541,33.990,-118.430
303900,4.333,43,1432,308,782,303,33.990,-118.440
215000,1.198,39,3014,822,3212,777,33.990,-118.410
248900,4.089,38,740,171,599,194,33.990,-118.420
263800,4.552,35,1724,419,1079,394,33.990,-118.420
265500,2.715,35,1062,305,1026,307,34.000,-118.410
276100,3.654,36,1089,234,632,215,33.990,-118.410
276700,2.825,39,1613,380,1113,356,33.990,-118.400
307200,3.973,33,3331,777,1695,735,33.980,-118.410
357200,6.267,38,993,175,374,180,33.970,-118.390
362600,7.490,43,2715,458,1151,434,33.970,-118.380
361400,6.235,44,1097,186,513,185,33.970,-118.390
345900,5.133,43,2700,510,1146,506,33.970,-118.390
350800,6.578,46,2198,352,839,335,33.970,-118.390
340700,5.814,45,1361,252,581,263,33.960,-118.390
329400,3.625,45,1436,374,662,292,33.960,-118.390
316000,3.093,40,1113,234,584,231,33.980,-118.360
331800,4.344,39,303,69,131,73,33.980,-118.370
285700,3.389,32,6699,1781,2725,1544,33.970,-118.370
387200,6.133,37,1629,275,668,266,33.970,-118.410
363500,5.594,44,2298,388,849,360,33.970,-118.410
363600,6.820,44,1877,314,877,320,33.960,-118.400
356000,6.029,44,1802,306,753,282,33.960,-118.410
365900,6.202,43,1464,224,581,232,33.970,-118.410
352300,4.618,44,2789,503,3732,474,33.970,-118.410
365200,4.938,44,1462,240,562,237,33.970,-118.420
365900,5.618,44,1282,216,494,209,33.960,-118.420
422000,6.199,38,1104,216,415,163,33.960,-118.430
500001,5.886,13,1860,345,800,355,33.960,-118.430
500001,5.644,33,2799,491,978,447,33.960,-118.440
500001,8.782,20,1901,270,704,254,33.960,-118.430
500001,7.720,16,70,7,17,4,33.970,-118.430
356100,5.071,24,4393,966,1257,579,33.960,-118.420
283200,5.106,16,14891,3984,6270,3595,33.960,-118.430
411200,5.617,35,913,161,451,172,33.970,-118.400
432100,5.986,39,714,118,314,117,33.980,-118.400
456600,5.611,36,2526,452,996,441,33.980,-118.400
434800,7.595,38,1089,174,502,180,33.970,-118.400
456300,4.636,37,1364,248,494,242,33.970,-118.400
377200,5.954,44,2825,453,1221,461,33.970,-118.400
330700,5.673,43,2416,454,1028,409,33.960,-118.400
287800,5.726,41,1833,355,847,348,33.970,-118.370
294500,6.019,42,1859,337,813,326,33.970,-118.380
299000,4.692,44,2395,458,1287,450,33.960,-118.380
400000,3.271,35,3259,967,2003,920,33.950,-118.380
187500,2.583,29,1821,588,1397,523,33.950,-118.380
247600,3.111,5,6955,2062,3591,1566,33.950,-118.370
303300,4.185,44,1138,228,497,228,33.960,-118.400
266700,3.979,15,412,128,310,137,33.960,-118.410
284400,4.147,32,1044,219,567,222,33.960,-118.410
289600,4.737,45,2038,394,1086,387,33.940,-118.410
500001,5.723,24,3097,791,1075,639,33.960,-118.450
500001,6.327,36,2723,547,1090,519,33.960,-118.450
500001,6.255,37,2076,332,771,327,33.950,-118.440
175900,2.188,37,1761,409,1309,357,33.920,-118.280
159600,2.655,41,620,133,642,162,33.910,-118.280
162000,4.464,42,1273,309,1203,348,33.900,-118.290
156400,3.837,41,2475,532,1416,470,33.910,-118.290
151200,2.474,31,2025,618,2231,593,33.910,-118.290
162800,2.737,23,2503,532,1735,505,33.920,-118.290
179700,2.662,19,2758,675,2047,591,33.880,-118.280
232800,4.317,32,2307,493,1754,528,33.880,-118.290
184100,2.906,27,2082,612,2009,548,33.880,-118.290
200600,3.590,35,2810,614,1578,601,33.890,-118.290
238700,4.381,32,1700,340,864,317,33.870,-118.290
230200,5.173,35,2016,365,1083,369,33.860,-118.300
251300,4.979,35,1511,274,853,308,33.860,-118.300
222200,1.905,10,1391,420,1378,377,33.850,-118.290
216700,2.649,5,3559,869,2965,794,33.840,-118.310
239600,4.722,36,1428,268,825,250,33.840,-118.300
232400,4.920,37,1241,226,621,255,33.840,-118.300
200000,2.394,38,123,36,142,40,33.850,-118.300
240200,3.185,31,2693,661,1598,618,33.830,-118.300
226300,3.547,33,2716,660,1807,661,33.830,-118.300
223400,2.962,27,2880,802,2083,727,33.830,-118.310
213600,2.614,35,1499,340,1141,326,33.820,-118.300
184400,2.811,26,2080,560,2096,506,33.820,-118.300
175900,2.637,25,2659,765,2629,726,33.820,-118.300
282700,5.322,17,5544,1068,3008,1038,33.810,-118.300
268300,5.311,27,2790,513,1498,519,33.800,-118.300
233300,3.125,30,3096,757,2048,704,33.800,-118.310
235300,3.006,35,2793,686,2255,682,33.790,-118.300
203300,2.915,9,2782,884,1790,748,33.790,-118.300
224200,3.163,13,3569,924,2159,880,33.790,-118.300
304100,4.621,35,2572,504,1172,519,33.780,-118.300
171100,3.178,41,2004,481,1658,456,33.800,-118.260
163100,3.350,36,1697,394,1274,396,33.800,-118.250
181500,5.500,30,1291,230,835,215,33.790,-118.260
128000,2.375,32,1205,340,1799,370,33.790,-118.250
131300,3.616,28,636,169,788,143,33.800,-118.240
187500,1.333,26,239,135,165,112,33.800,-118.230
177700,3.350,38,1446,327,980,319,33.800,-118.270
182300,3.161,36,2218,561,1789,527,33.790,-118.270
184600,3.393,39,1513,365,1227,354,33.790,-118.270
165500,4.000,38,1471,329,1207,335,33.800,-118.280
191300,4.382,28,1895,420,1422,389,33.790,-118.280
168000,3.301,36,1989,458,1668,455,33.790,-118.280
169100,3.201,20,2233,591,1915,558,33.780,-118.280
165400,2.000,10,3708,1016,2855,948,33.790,-118.290
154200,3.343,16,1867,571,951,498,33.790,-118.290
157500,2.500,21,1068,283,1180,274,33.790,-118.300
146200,3.139,8,1115,412,1472,396,33.800,-118.300
174000,2.938,31,1535,369,1291,340,33.790,-118.270
174500,2.046,27,1672,491,1723,462,33.780,-118.260
158700,2.145,26,2109,651,2120,605,33.790,-118.270
172000,2.846,39,1417,359,1450,367,33.790,-118.270
138100,2.714,34,1349,371,1716,380,33.790,-118.250
150400,2.731,38,1730,460,1724,424,33.790,-118.250
139800,1.921,39,981,286,1183,298,33.790,-118.250
164700,1.992,21,2188,706,2265,652,33.780,-118.260
205600,3.549,42,1162,264,1044,241,33.790,-118.260
350000,2.559,20,59,24,69,23,33.780,-118.230
154700,2.096,35,1239,473,1524,387,33.780,-118.260
182100,1.444,32,296,139,511,133,33.780,-118.250
152300,2.250,24,574,173,784,162,33.780,-118.240
